track_id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,artist,album
1hQFF33xi8ruavZNyovtUN,rock,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,audio_features,spotify:track:1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/tracks/1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN,197147,4,Frankie Valli & The Four Seasons,Who Loves You
44AyOl4qVkzS48vBsbNXaC,rock,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,audio_features,spotify:track:44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/tracks/44AyOl4qVkzS48vBsbNXaC,https://api.spotify.com/v1/audio-analysis/44AyOl4qVkzS48vBsbNXaC,182360,3,Elvis Presley,Blue Hawaii
2QfiRTz5Yc8DdShCxG1tB2,rock,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4,Chuck Berry,Berry Is On Top
7zMUCLm1TN9o9JlLISztxO,rock,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,audio_features,spotify:track:7zMUCLm1TN9o9JlLISztxO,https://api.spotify.com/v1/tracks/7zMUCLm1TN9o9JlLISztxO,https://api.spotify.com/v1/audio-analysis/7zMUCLm1TN9o9JlLISztxO,170293,4,Elvis Presley,Elvis (Fool)
48i055G1OT5KxGGftwFxWy,rock,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,audio_features,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933,4,Roy Orbison,"Oh, Pretty Woman"
2qhASBzpbFhPRtrnZ5lLnz,rock,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,audio_features,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,218013,3,The Righteous Brothers,Just Once In My Life
1JO1xLtVc8mWhIoE3YaCL0,rock,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,audio_features,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/tracks/1JO1xLtVc8mWhIoE3YaCL0,https://api.spotify.com/v1/audio-analysis/1JO1xLtVc8mWhIoE3YaCL0,176293,4,The Turtles,Happy Together
7caj6X6NMX3tlhWnu1du6V,rock,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,audio_features,spotify:track:7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/tracks/7caj6X6NMX3tlhWnu1du6V,https://api.spotify.com/v1/audio-analysis/7caj6X6NMX3tlhWnu1du6V,116627,3,Ritchie Valens,Ritchie Valens
452KBpASS5lZLeJWX9Ixub,rock,0.623,0.537,10,-10.014,0,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,audio_features,spotify:track:452KBpASS5lZLeJWX9Ixub,https://api.spotify.com/v1/tracks/452KBpASS5lZLeJWX9Ixub,https://api.spotify.com/v1/audio-analysis/452KBpASS5lZLeJWX9Ixub,146933,4,Elvis Presley,Platinum - A Life In Music
3KzgdYUlqV6TOG7JCmx2Wg,rock,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480,4,Bobby Darin,That's All
65jrjEhWfAvysKfnojk1i0,rock,0.747,0.226,7,-13.635,1,0.0414,0.908,0.000168,0.107,0.778,123.792,audio_features,spotify:track:65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/tracks/65jrjEhWfAvysKfnojk1i0,https://api.spotify.com/v1/audio-analysis/65jrjEhWfAvysKfnojk1i0,161960,4,The Drifters,Under the Boardwalk
1H5IfYyIIAlgDX8zguUzns,rock,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4,Elvis Presley,From Elvis in Memphis
1DndHckdH9m5rp6gYP086b,rock,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,audio_features,spotify:track:1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,171600,4,Dion,Runaround Sue
64VP3skE86iTvdOlbzuIcO,rock,0.533,0.729,7,-7.227,0,0.0714,0.563,0.0,0.159,0.884,78.67,audio_features,spotify:track:64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/tracks/64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/audio-analysis/64VP3skE86iTvdOlbzuIcO,111536,4,Jerry Lee Lewis,Jerry Lee's Greatest
2EjXfH91m7f8HiJN1yQg97,rock,0.598,0.47,8,-8.744,1,0.0496,0.617,0.0,0.505,0.879,67.086,audio_features,spotify:track:2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97,https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97,126267,4,Brenda Lee,Merry Christmas From Brenda Lee
64Ny7djQ6rNJspquof2KoX,rock,0.494,0.756,0,-8.492,1,0.0499,0.733,0.00505,0.76,0.949,86.895,audio_features,spotify:track:64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,136027,4,Elvis Presley,Elvis' Golden Records
2aEeghgUcnu75tzcolFMfs,rock,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,audio_features,spotify:track:2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/tracks/2aEeghgUcnu75tzcolFMfs,https://api.spotify.com/v1/audio-analysis/2aEeghgUcnu75tzcolFMfs,126960,4,Ritchie Valens,Ritchie Valens
6FT83pFXKhDlXDsNJFAHWz,rock,0.525,0.852,7,-9.519,1,0.222,0.731,5.11e-05,0.218,0.884,157.404,audio_features,spotify:track:6FT83pFXKhDlXDsNJFAHWz,https://api.spotify.com/v1/tracks/6FT83pFXKhDlXDsNJFAHWz,https://api.spotify.com/v1/audio-analysis/6FT83pFXKhDlXDsNJFAHWz,161907,4,Chuck Berry,St. Louis To Liverpool
7dblNGnRXEBrVJunazs2U5,rock,0.534,0.462,4,-8.172,1,0.0266,0.839,0.0,0.129,0.534,96.195,audio_features,spotify:track:7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/tracks/7dblNGnRXEBrVJunazs2U5,https://api.spotify.com/v1/audio-analysis/7dblNGnRXEBrVJunazs2U5,143333,4,The Everly Brothers,The Very Best of The Everly Brothers
3v8d3ku3kiTZVPxEt7a2dE,rock,0.59,0.546,7,-10.213,1,0.0436,0.301,0.0,0.0936,0.855,114.04,audio_features,spotify:track:3v8d3ku3kiTZVPxEt7a2dE,https://api.spotify.com/v1/tracks/3v8d3ku3kiTZVPxEt7a2dE,https://api.spotify.com/v1/audio-analysis/3v8d3ku3kiTZVPxEt7a2dE,168640,4,Dion,Runaround Sue
6r20M5DWYdIoCDmDViBxuz,rock,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,audio_features,spotify:track:6r20M5DWYdIoCDmDViBxuz,https://api.spotify.com/v1/tracks/6r20M5DWYdIoCDmDViBxuz,https://api.spotify.com/v1/audio-analysis/6r20M5DWYdIoCDmDViBxuz,210267,4,Roy Orbison,Mystery Girl
60jQTAr2OkFcV4SWSRz3st,rock,0.466,0.416,5,-8.249,1,0.026,0.742,5.04e-06,0.249,0.516,98.78,audio_features,spotify:track:60jQTAr2OkFcV4SWSRz3st,https://api.spotify.com/v1/tracks/60jQTAr2OkFcV4SWSRz3st,https://api.spotify.com/v1/audio-analysis/60jQTAr2OkFcV4SWSRz3st,171227,3,Brenda Lee,Emotions
4SGBuq37Ol4HJr7pQqFMKa,rock,0.629,0.795,6,-6.02,1,0.0278,0.136,5.44e-06,0.132,0.6,110.583,audio_features,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/tracks/4SGBuq37Ol4HJr7pQqFMKa,https://api.spotify.com/v1/audio-analysis/4SGBuq37Ol4HJr7pQqFMKa,190080,3,Sonny & Cher,Look At Us
6AeyHqzNHJthYJbn0tvJ4b,rock,0.369,0.305,1,-14.303,1,0.0267,0.522,0.0,0.0579,0.376,94.791,audio_features,spotify:track:6AeyHqzNHJthYJbn0tvJ4b,https://api.spotify.com/v1/tracks/6AeyHqzNHJthYJbn0tvJ4b,https://api.spotify.com/v1/audio-analysis/6AeyHqzNHJthYJbn0tvJ4b,226453,4,The Righteous Brothers,You've Lost That Lovin' Feelin'
7sqK6f8dHVx3Q1GjFrVyGl,rock,0.701,0.471,0,-8.072,1,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/tracks/7sqK6f8dHVx3Q1GjFrVyGl,https://api.spotify.com/v1/audio-analysis/7sqK6f8dHVx3Q1GjFrVyGl,152160,4,Frankie Valli & The Four Seasons,Sherry and 11 Other Hits
52HAHV1j93s5B8GoTNI7DJ,rock,0.609,0.584,9,-9.734,1,0.0353,0.725,0.0,0.0854,0.954,127.306,audio_features,spotify:track:52HAHV1j93s5B8GoTNI7DJ,https://api.spotify.com/v1/tracks/52HAHV1j93s5B8GoTNI7DJ,https://api.spotify.com/v1/audio-analysis/52HAHV1j93s5B8GoTNI7DJ,176933,4,Roy Orbison,The Essential Roy Orbison
39lnzOIUCSNaQmgBHoz7rt,rock,0.747,0.219,3,-12.562,1,0.0371,0.584,2.57e-05,0.107,0.498,135.562,audio_features,spotify:track:39lnzOIUCSNaQmgBHoz7rt,https://api.spotify.com/v1/tracks/39lnzOIUCSNaQmgBHoz7rt,https://api.spotify.com/v1/audio-analysis/39lnzOIUCSNaQmgBHoz7rt,129120,4,Buddy Holly,Buddy Holly
0SsYlkXxZ5vkWOTsKxMfMz,rock,0.404,0.193,11,-12.501,1,0.0305,0.794,0.000296,0.103,0.273,77.026,audio_features,spotify:track:0SsYlkXxZ5vkWOTsKxMfMz,https://api.spotify.com/v1/tracks/0SsYlkXxZ5vkWOTsKxMfMz,https://api.spotify.com/v1/audio-analysis/0SsYlkXxZ5vkWOTsKxMfMz,134040,4,Ricky Nelson,Ricky Sings Again (Expanded Edition / Remastered)
1MUsWVRPLaC7ANKcEiMRCl,rock,0.678,0.494,2,-12.941,1,0.17,0.78,0.0,0.0737,0.803,84.398,audio_features,spotify:track:1MUsWVRPLaC7ANKcEiMRCl,https://api.spotify.com/v1/tracks/1MUsWVRPLaC7ANKcEiMRCl,https://api.spotify.com/v1/audio-analysis/1MUsWVRPLaC7ANKcEiMRCl,121960,4,Elvis Presley,Platinum - A Life In Music
0QGwOFQChzflLAmPq5NwKo,rock,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,audio_features,spotify:track:0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/tracks/0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/audio-analysis/0QGwOFQChzflLAmPq5NwKo,158253,4,Dion & The Belmonts,Presenting Dion And The Belmonts
45Szkclj1lt4ubm7RFK68t,rock,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,spotify:track:45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4,Del Shannon,Runaway with Del Shannon
2vSxjnyrWrtxyfzO47EX6q,rock,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,audio_features,spotify:track:2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/tracks/2vSxjnyrWrtxyfzO47EX6q,https://api.spotify.com/v1/audio-analysis/2vSxjnyrWrtxyfzO47EX6q,160933,3,The Platters,Remember When?
3MpGQae6zAFd7Z1FdLV9fV,rock,0.455,0.361,9,-12.562,1,0.0473,0.747,0.0,0.238,0.285,115.854,audio_features,spotify:track:3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/tracks/3MpGQae6zAFd7Z1FdLV9fV,https://api.spotify.com/v1/audio-analysis/3MpGQae6zAFd7Z1FdLV9fV,168293,3,The Platters,The Flying Platters Around The World
6S55C80YzjhSrCRRd1p80b,rock,0.48,0.689,11,-7.921,1,0.0646,0.78,0.0,0.149,0.596,117.413,audio_features,spotify:track:6S55C80YzjhSrCRRd1p80b,https://api.spotify.com/v1/tracks/6S55C80YzjhSrCRRd1p80b,https://api.spotify.com/v1/audio-analysis/6S55C80YzjhSrCRRd1p80b,187760,4,Petula Clark,The Ultimate Petula Clark
00meczE1jpLTX0BBzIGrAR,rock,0.764,0.84,2,-5.023,1,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/tracks/00meczE1jpLTX0BBzIGrAR,https://api.spotify.com/v1/audio-analysis/00meczE1jpLTX0BBzIGrAR,148013,4,Frankie Valli & The Four Seasons,Sherry and 11 Other Hits
1B5Tp2Ml9nLlmTSJx8xVfI,rock,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,audio_features,spotify:track:1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/tracks/1B5Tp2Ml9nLlmTSJx8xVfI,https://api.spotify.com/v1/audio-analysis/1B5Tp2Ml9nLlmTSJx8xVfI,218440,4,Elvis Presley,Elvis (Fool)
0PkBTqRtN25z3oKasWoKlj,rock,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,audio_features,spotify:track:0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/tracks/0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/audio-analysis/0PkBTqRtN25z3oKasWoKlj,145533,4,Roy Orbison,Sings Lonely and Blue
507IFqPuG8mBQoKebfGG9t,rock,0.474,0.608,5,-5.139,1,0.0825,0.755,0.0,0.0928,0.888,184.694,audio_features,spotify:track:507IFqPuG8mBQoKebfGG9t,https://api.spotify.com/v1/tracks/507IFqPuG8mBQoKebfGG9t,https://api.spotify.com/v1/audio-analysis/507IFqPuG8mBQoKebfGG9t,127427,4,Little Richard,Here's Little Richard (Deluxe Edition)
3E5ndyOfO6vFDEIE42HA8o,rock,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,audio_features,spotify:track:3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333,4,Bobby Darin,That's All
50RwvvEKX5Q7AZt8FTAwIF,rock,0.536,0.637,2,-7.774,1,0.0343,0.467,0.0,0.0838,0.798,115.24,audio_features,spotify:track:50RwvvEKX5Q7AZt8FTAwIF,https://api.spotify.com/v1/tracks/50RwvvEKX5Q7AZt8FTAwIF,https://api.spotify.com/v1/audio-analysis/50RwvvEKX5Q7AZt8FTAwIF,150133,4,Buddy Holly,That'll Be The Day
2iXcvnD3d1gfLBum0cE5Eg,rock,0.555,0.658,5,-3.866,1,0.0541,0.793,0.0,0.118,0.937,184.835,audio_features,spotify:track:2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/tracks/2iXcvnD3d1gfLBum0cE5Eg,https://api.spotify.com/v1/audio-analysis/2iXcvnD3d1gfLBum0cE5Eg,144227,4,Little Richard,Here's Little Richard (Deluxe Edition)
4gphxUgq0JSFv2BCLhNDiE,rock,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,audio_features,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/tracks/4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,146480,4,Elvis Presley,Elvis' Golden Records
47gmoUrZV3w20JAnQOZMcO,rock,0.557,0.66,2,-7.706,1,0.056,0.654,1.66e-06,0.138,0.962,95.252,audio_features,spotify:track:47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/tracks/47gmoUrZV3w20JAnQOZMcO,https://api.spotify.com/v1/audio-analysis/47gmoUrZV3w20JAnQOZMcO,119200,4,Elvis Presley,Elvis Presley
3qt3ybU6MScMxMKL2TYBvt,rock,0.596,0.791,7,-8.88,1,0.0446,0.425,0.000295,0.0886,0.98,129.237,audio_features,spotify:track:3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/tracks/3qt3ybU6MScMxMKL2TYBvt,https://api.spotify.com/v1/audio-analysis/3qt3ybU6MScMxMKL2TYBvt,163000,4,Chuck Berry,St. Louis To Liverpool
3NhqNUMkRhHxEHbQ3bUaCc,rock,0.394,0.309,3,-10.812,1,0.0296,0.906,0.0,0.144,0.291,84.003,audio_features,spotify:track:3NhqNUMkRhHxEHbQ3bUaCc,https://api.spotify.com/v1/tracks/3NhqNUMkRhHxEHbQ3bUaCc,https://api.spotify.com/v1/audio-analysis/3NhqNUMkRhHxEHbQ3bUaCc,166467,4,The Platters,I Love You 1000 Times
1hHGUdFaiJHw9hVZGJWYO2,rock,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,audio_features,spotify:track:1hHGUdFaiJHw9hVZGJWYO2,https://api.spotify.com/v1/tracks/1hHGUdFaiJHw9hVZGJWYO2,https://api.spotify.com/v1/audio-analysis/1hHGUdFaiJHw9hVZGJWYO2,180067,4,Allman Brothers Band,Idlewild South (Deluxe Edition Remastered)
7odHgoLFi3GQ90E9PeraI3,rock,0.401,0.498,4,-10.682,1,0.0757,0.394,0.0,0.13,0.816,181.701,audio_features,spotify:track:7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/tracks/7odHgoLFi3GQ90E9PeraI3,https://api.spotify.com/v1/audio-analysis/7odHgoLFi3GQ90E9PeraI3,149160,4,Dusty Springfield,Dusty In Memphis [Deluxe Edition]
0P7DoyGrr4Wp9w5TotEtUC,rock,0.63,0.552,9,-9.28,1,0.0545,0.373,5.78e-05,0.103,0.518,143.868,audio_features,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4,The Band,Music From Big Pink (Remastered)
05NYcsjJwOYq4jIiKPVj9p,rock,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,audio_features,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/tracks/05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/audio-analysis/05NYcsjJwOYq4jIiKPVj9p,188067,4,The Black Crowes,Shake Your Money Maker
6XK6Zw6JkFsHXzAcMWNiIr,rock,0.5,0.704,0,-8.797,1,0.0695,0.125,1.79e-05,0.138,0.722,119.463,audio_features,spotify:track:6XK6Zw6JkFsHXzAcMWNiIr,https://api.spotify.com/v1/tracks/6XK6Zw6JkFsHXzAcMWNiIr,https://api.spotify.com/v1/audio-analysis/6XK6Zw6JkFsHXzAcMWNiIr,263360,4,Rusted Root,When I Woke
1HL3yEnYq8LEyFQ3QegA5V,rock,0.541,0.677,4,-10.764,1,0.0373,0.122,0.0191,0.0938,0.555,101.1,audio_features,spotify:track:1HL3yEnYq8LEyFQ3QegA5V,https://api.spotify.com/v1/tracks/1HL3yEnYq8LEyFQ3QegA5V,https://api.spotify.com/v1/audio-analysis/1HL3yEnYq8LEyFQ3QegA5V,316467,4,Dave Matthews Band,Crash
500Tkm3vJmVtdUwdCVxCTb,rock,0.628,0.867,7,-7.307,1,0.0604,0.0865,0.0,0.126,0.877,151.695,audio_features,spotify:track:500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/tracks/500Tkm3vJmVtdUwdCVxCTb,https://api.spotify.com/v1/audio-analysis/500Tkm3vJmVtdUwdCVxCTb,279800,4,Blues Traveler,Four
14WYmNQWvR2TTWoRp8t9Ml,rock,0.559,0.889,5,-6.284,0,0.0669,0.000269,0.00118,0.083,0.666,140.047,audio_features,spotify:track:14WYmNQWvR2TTWoRp8t9Ml,https://api.spotify.com/v1/tracks/14WYmNQWvR2TTWoRp8t9Ml,https://api.spotify.com/v1/audio-analysis/14WYmNQWvR2TTWoRp8t9Ml,216429,4,BABYMETAL,RATATATA
5NK8jad728pj6YeqM5VJD4,rock,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,audio_features,spotify:track:5NK8jad728pj6YeqM5VJD4,https://api.spotify.com/v1/tracks/5NK8jad728pj6YeqM5VJD4,https://api.spotify.com/v1/audio-analysis/5NK8jad728pj6YeqM5VJD4,329400,4,The Black Crowes,Shake Your Money Maker
7y4CK8bbzxpyKu73WOvgHJ,rock,0.305,0.824,1,-8.33,1,0.0354,0.51,0.00292,0.272,0.921,179.404,audio_features,spotify:track:7y4CK8bbzxpyKu73WOvgHJ,https://api.spotify.com/v1/tracks/7y4CK8bbzxpyKu73WOvgHJ,https://api.spotify.com/v1/audio-analysis/7y4CK8bbzxpyKu73WOvgHJ,288160,4,Allman Brothers Band,Brothers And Sisters (Super Deluxe)
27IRo2rYeizhRMDaNVplNM,rock,0.562,0.742,9,-6.355,1,0.0345,0.0368,1.37e-06,0.102,0.799,165.6,audio_features,spotify:track:27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/tracks/27IRo2rYeizhRMDaNVplNM,https://api.spotify.com/v1/audio-analysis/27IRo2rYeizhRMDaNVplNM,289200,4,Blues Traveler,Four
3gsCAGsWr6pUm1Vy7CPPob,rock,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,audio_features,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4,Roberta Flack,Killing Me Softly
5ZLzl6T8JwqMTMdoE0nCbU,rock,0.642,0.628,7,-12.849,1,0.0358,0.334,8.29e-06,0.614,0.893,103.317,audio_features,spotify:track:5ZLzl6T8JwqMTMdoE0nCbU,https://api.spotify.com/v1/tracks/5ZLzl6T8JwqMTMdoE0nCbU,https://api.spotify.com/v1/audio-analysis/5ZLzl6T8JwqMTMdoE0nCbU,201867,4,Grateful Dead,American Beauty
0qMip0B2D4ePEjBJvAtYre,rock,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,audio_features,spotify:track:0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/tracks/0qMip0B2D4ePEjBJvAtYre,https://api.spotify.com/v1/audio-analysis/0qMip0B2D4ePEjBJvAtYre,237587,4,LiSA,LEO-NiNE
6iX1QW1gGIVNEItnqyvFfH,rock,0.494,0.471,4,-13.45,1,0.0261,0.748,0.748,0.127,0.843,93.993,audio_features,spotify:track:6iX1QW1gGIVNEItnqyvFfH,https://api.spotify.com/v1/tracks/6iX1QW1gGIVNEItnqyvFfH,https://api.spotify.com/v1/audio-analysis/6iX1QW1gGIVNEItnqyvFfH,311704,4,Allman Brothers Band,Eat A Peach
6CIQOFf01zQ9qJaqhD6rlH,rock,0.513,0.903,9,-4.82,1,0.164,0.000238,0.000852,0.337,0.821,172.98,audio_features,spotify:track:6CIQOFf01zQ9qJaqhD6rlH,https://api.spotify.com/v1/tracks/6CIQOFf01zQ9qJaqhD6rlH,https://api.spotify.com/v1/audio-analysis/6CIQOFf01zQ9qJaqhD6rlH,159000,4,DECO*27,ラビットホール
1rN9QoVxw5U7TJkyaUR8C1,rock,0.508,0.889,7,-2.755,0,0.0862,0.0495,0.0,0.0984,0.332,135.014,audio_features,spotify:track:1rN9QoVxw5U7TJkyaUR8C1,https://api.spotify.com/v1/tracks/1rN9QoVxw5U7TJkyaUR8C1,https://api.spotify.com/v1/audio-analysis/1rN9QoVxw5U7TJkyaUR8C1,238360,4,TK from Ling tosite sigure,Fantastic Magic
30St98Bok3jJmXdkkHVPQe,rock,0.533,0.362,4,-14.79,1,0.0244,0.48,0.245,0.0857,0.451,82.992,audio_features,spotify:track:30St98Bok3jJmXdkkHVPQe,https://api.spotify.com/v1/tracks/30St98Bok3jJmXdkkHVPQe,https://api.spotify.com/v1/audio-analysis/30St98Bok3jJmXdkkHVPQe,235224,4,Allman Brothers Band,Eat A Peach
1OE5l6sedVcIFELMuxQOPI,rock,0.604,0.411,7,-14.258,1,0.034,0.427,5.74e-05,0.602,0.675,126.637,audio_features,spotify:track:1OE5l6sedVcIFELMuxQOPI,https://api.spotify.com/v1/tracks/1OE5l6sedVcIFELMuxQOPI,https://api.spotify.com/v1/audio-analysis/1OE5l6sedVcIFELMuxQOPI,249734,4,Grateful Dead,American Beauty (2013 Remaster)
6n6EXIwLtNwe4u4CFzENYm,rock,0.546,0.675,10,-6.136,1,0.171,0.439,0.0,0.107,0.686,91.779,audio_features,spotify:track:6n6EXIwLtNwe4u4CFzENYm,https://api.spotify.com/v1/tracks/6n6EXIwLtNwe4u4CFzENYm,https://api.spotify.com/v1/audio-analysis/6n6EXIwLtNwe4u4CFzENYm,246920,4,DISPATCH,Bang Bang
4H1aZMAqnzICsnFVDf6Lxc,rock,0.848,0.463,7,-9.009,1,0.0854,0.378,0.0,0.103,0.948,133.0,audio_features,spotify:track:4H1aZMAqnzICsnFVDf6Lxc,https://api.spotify.com/v1/tracks/4H1aZMAqnzICsnFVDf6Lxc,https://api.spotify.com/v1/audio-analysis/4H1aZMAqnzICsnFVDf6Lxc,218240,4,The Green,The Green
1di1C0QI6Y92yZPYn6XYAZ,rock,0.436,0.934,2,-2.685,1,0.0507,1.03e-05,0.14,0.321,0.384,91.481,audio_features,spotify:track:1di1C0QI6Y92yZPYn6XYAZ,https://api.spotify.com/v1/tracks/1di1C0QI6Y92yZPYn6XYAZ,https://api.spotify.com/v1/audio-analysis/1di1C0QI6Y92yZPYn6XYAZ,240133,4,KANA-BOON,TIME
